MethodID, MethodName, RequirementID, RequirementName, ClassID, ClassName, Gold, Subject, OwnerClassT, OwnerClassN, OwnerClassE, #callermethods, callers, #callermethodsT, #callermethodsN, #callermethodsE, #callerclasses, #callerclassesT, #callerclassesN, #callerclassesE, #calleemethods, callees, #calleemethodsT, #calleemethodsN, #calleemethodsE, #calleeclasses, #calleeclassesT, #calleeclassesN, #calleeclassesE, OwnerClassPrediction, MajorityClassLevelCallers, MajorityClassLevelCallees, MajorityMethodLevelCallers, MajorityMethodLevelCallees,AtLeast1NPredictionClassLevelCallers, AtLeast1NPredictionClassLevelCallees, AtLeast1NPredictionMethodLevelCallers, AtLeast1NPredictionMethodLevelCallees, AtLeast1TPredictionClassLevelCallers, AtLeast1TPredictionClassLevelCallees, AtLeast1TPredictionMethodLevelCallers, AtLeast1TPredictionMethodLevelCallees,AllNClassLevelCallers, AllNClassLevelCallees, AllNMethodLevelCallers, AllNMethodLevelCallees,AllTClassLevelCallers, AllTClassLevelCallees, AllTMethodLevelCallers, AllTMethodLevelCallees, OnlyInParsedCallers, OnlyInExecutedCallers, BothParsedAndExecutedCallers, OnlyInParsedCallees, OnlyInExecutedCallees, BothParsedAndExecutedCallees #parameters, parameters, # Parameter T, # Parameter N, # Parameter EMajorityParameter ,AtLeast1NParameterPredictionAtLeast1TParameterPrediction, AllNParameterPrediction, AllTParameterPrediction
493,de.java_chess.javaChess.pgn.PGNParser.resultTag,6,R5,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,0,1,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
493,de.java_chess.javaChess.pgn.PGNParser.resultTag,7,R6,63,de.java_chess.javaChess.pgn.PGNParser,T,T,1,0,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,1,0,0,0,1,0,0,,null,null,null,null,null
493,de.java_chess.javaChess.pgn.PGNParser.resultTag,7,R6,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,0,1,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
493,de.java_chess.javaChess.pgn.PGNParser.resultTag,8,R7,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
493,de.java_chess.javaChess.pgn.PGNParser.resultTag,8,R7,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,1,R0,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,1,R0,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,2,R1,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,2,R1,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,3,R2,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,3,R2,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,4,R3,63,de.java_chess.javaChess.pgn.PGNParser,T,T,1,0,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,4,R3,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,1,0,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,5,R4,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,5,R4,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,6,R5,63,de.java_chess.javaChess.pgn.PGNParser,T,T,1,0,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,6,R5,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,0,1,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,7,R6,63,de.java_chess.javaChess.pgn.PGNParser,T,T,1,0,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,7,R6,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,0,1,0,1,498: methodname=tagPair()]-,1,0,0,1,1,0,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,2,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,8,R7,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
494,de.java_chess.javaChess.pgn.PGNParser.roundTag,8,R7,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,498: methodname=tagPair()]-,0,1,0,1,0,1,0,2,500: methodname=whiteSpaces()]-500: methodname=whiteSpaces]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,1,0,0,,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,1,R0,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,1,R0,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,2,R1,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,2,R1,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,3,R2,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,3,R2,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,4,R3,63,de.java_chess.javaChess.pgn.PGNParser,T,T,1,0,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,T,null,T,null,T
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,4,R3,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,1,0,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,T,null,T,null,T
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,5,R4,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,5,R4,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,6,R5,63,de.java_chess.javaChess.pgn.PGNParser,T,T,1,0,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,T,null,T,null,T
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,6,R5,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,7,R6,63,de.java_chess.javaChess.pgn.PGNParser,T,T,1,0,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,T,null,T,null,T
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,7,R6,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,8,R7,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
495,de.java_chess.javaChess.pgn.PGNParser.setGameLoader,8,R7,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,1,491: methodname=pgnGame(de.java_chess.javaChess.notation.GameNotation)]-,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,0,0,0,0,0,1,Parameter [parameterName=GameLoader loader/ ParameterType=[classid=58/ classname=de.java_chess.javaChess.pgn.GameLoader]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,1,R0,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,1,R0,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,2,R1,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,2,R1,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,3,R2,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,3,R2,65,de.java_chess.javaChess.pgn.PGNTokenTypes,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,4,R3,63,de.java_chess.javaChess.pgn.PGNParser,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,N,N,null,N,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,4,R3,65,de.java_chess.javaChess.pgn.PGNTokenTypes,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,N,N,null,N,null
496,de.java_chess.javaChess.pgn.PGNParser.setNotation,5,R4,63,de.java_chess.javaChess.pgn.PGNParser,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-Parameter [parameterName=GameNotation notation/ ParameterType=[classid=54/ classname=de.java_chess.javaChess.notation.GameNotation]/ OwnerClass=[classid=63/ classname=de.java_chess.javaChess.pgn.PGNParser]/ isReturn=0]-,null,null,null,null,null
